16478 , -100 , -255 , 1501946466.3339498
16478 , -100 , -255 , 1501946466.3358953
16478 , -100 , -255 , 1501946466.3377419
16478 , -100 , -255 , 1501946466.3395846
16478 , -100 , -255 , 1501946466.341427
16478 , -100 , -255 , 1501946466.343271
16478 , -100 , -255 , 1501946466.3451123
16478 , -100 , -255 , 1501946466.3469536
16478 , -100 , -255 , 1501946466.3487988
16478 , -100 , -255 , 1501946466.3506417
16478 , -100 , -255 , 1501946466.352484
16478 , -100 , -255 , 1501946466.3543274
16478 , -100 , -255 , 1501946466.3561673
16478 , -133 , -211 , 1501946466.358011
16455 , -133 , -211 , 1501946466.3598502
16455 , -133 , -211 , 1501946466.3616922
16455 , -133 , -211 , 1501946466.3635335
16455 , -133 , -211 , 1501946466.3653753
16455 , -133 , -211 , 1501946466.3672154
16455 , -133 , -211 , 1501946466.3690557
16455 , -133 , -211 , 1501946466.3708997
16455 , -133 , -211 , 1501946466.3727384
16455 , -133 , -211 , 1501946466.37459
16455 , -133 , -211 , 1501946466.3764384
16455 , -133 , -211 , 1501946466.3782856
16455 , -133 , -211 , 1501946466.3801327
16455 , -133 , -211 , 1501946466.3819823
16455 , -133 , -211 , 1501946466.3838344
16455 , -133 , -211 , 1501946466.3856814
16455 , -133 , -211 , 1501946466.3875308
16455 , -133 , -211 , 1501946466.3893769
16455 , -133 , -211 , 1501946466.3912227
16455 , -133 , -211 , 1501946466.3930745
16455 , -133 , -211 , 1501946466.3949194
16455 , -133 , -211 , 1501946466.3967714
16455 , -133 , -211 , 1501946466.3986168
16455 , -133 , -211 , 1501946466.4004643
16455 , -133 , -211 , 1501946466.4023101
16455 , -133 , -211 , 1501946466.4041872
16455 , -133 , -211 , 1501946466.4060354
16455 , -133 , -211 , 1501946466.407883
16455 , -133 , -211 , 1501946466.40973
16455 , -133 , -211 , 1501946466.4115777
16455 , -133 , -211 , 1501946466.4134314
16455 , -133 , -211 , 1501946466.415276
16455 , -133 , -211 , 1501946466.4171214
16455 , -133 , -211 , 1501946466.4189694
16455 , -133 , -211 , 1501946466.4208164
16455 , -133 , -211 , 1501946466.4226637
16455 , -133 , -211 , 1501946466.424515
16455 , -133 , -211 , 1501946466.426362
16455 , -133 , -211 , 1501946466.4282088
16455 , -133 , -211 , 1501946466.4300566
16455 , -133 , -211 , 1501946466.4319022
16455 , -133 , -211 , 1501946466.4337497
16481 , -147 , -247 , 1501946466.435597
16481 , -147 , -247 , 1501946466.4374483
16481 , -147 , -247 , 1501946466.4392948
16481 , -147 , -247 , 1501946466.4411397
16481 , -147 , -247 , 1501946466.4429853
16481 , -147 , -247 , 1501946466.4448586
16481 , -147 , -247 , 1501946466.4467058
16481 , -147 , -247 , 1501946466.4485528
16481 , -147 , -247 , 1501946466.4504025
16481 , -147 , -247 , 1501946466.4522483
16481 , -147 , -247 , 1501946466.4540982
16481 , -147 , -247 , 1501946466.4559464
16481 , -147 , -247 , 1501946466.457794
16481 , -147 , -247 , 1501946466.4596403
16481 , -147 , -247 , 1501946466.461486
16481 , -147 , -247 , 1501946466.4633353
16481 , -147 , -247 , 1501946466.4651866
16481 , -147 , -247 , 1501946466.4670346
16481 , -147 , -247 , 1501946466.4688797
16481 , -147 , -247 , 1501946466.4707265
16481 , -147 , -247 , 1501946466.472574
16481 , -147 , -247 , 1501946466.474423
16481 , -147 , -247 , 1501946466.4762683
16481 , -147 , -247 , 1501946466.478825
16481 , -147 , -247 , 1501946466.4806764
16481 , -147 , -247 , 1501946466.4825258
16481 , -147 , -247 , 1501946466.4843743
16481 , -147 , -247 , 1501946466.4862216
16481 , -147 , -247 , 1501946466.4880674
16481 , -147 , -247 , 1501946466.4899137
16481 , -147 , -247 , 1501946466.4917603
16481 , -147 , -247 , 1501946466.4936347
16481 , -147 , -247 , 1501946466.4954805
16481 , -147 , -247 , 1501946466.4973261
16481 , -147 , -247 , 1501946466.4991727
16481 , -147 , -247 , 1501946466.5010195
16481 , -147 , -247 , 1501946466.5028663
16481 , -147 , -247 , 1501946466.5047212
16481 , -147 , -247 , 1501946466.5065691
16481 , -147 , -247 , 1501946466.5084174
16481 , -147 , -247 , 1501946466.5102668
16467 , -109 , -245 , 1501946466.5121117
16467 , -109 , -245 , 1501946466.5139608
16467 , -109 , -245 , 1501946466.5158074
16467 , -109 , -245 , 1501946466.5176547
16467 , -109 , -245 , 1501946466.5195
16467 , -109 , -245 , 1501946466.521346
16467 , -109 , -245 , 1501946466.5231957
16467 , -109 , -245 , 1501946466.5250466
16467 , -109 , -245 , 1501946466.526894
16467 , -109 , -245 , 1501946466.5287385
16467 , -109 , -245 , 1501946466.530586
16467 , -109 , -245 , 1501946466.532434
16467 , -109 , -245 , 1501946466.5342815
16467 , -109 , -245 , 1501946466.5361273
16467 , -109 , -245 , 1501946466.5379746
16467 , -109 , -245 , 1501946466.5398207
16467 , -109 , -245 , 1501946466.541668
16467 , -109 , -245 , 1501946466.5435169
16467 , -109 , -245 , 1501946466.5453613
16467 , -109 , -245 , 1501946466.5472097
16467 , -109 , -245 , 1501946466.5490577
16467 , -109 , -245 , 1501946466.5509048
16467 , -109 , -245 , 1501946466.5527549
16467 , -109 , -245 , 1501946466.5546033
16467 , -109 , -245 , 1501946466.5564518
16467 , -109 , -245 , 1501946466.5582993
16467 , -109 , -245 , 1501946466.560147
16467 , -109 , -245 , 1501946466.5619922
16467 , -109 , -245 , 1501946466.5638418
16467 , -109 , -245 , 1501946466.5656886
16467 , -109 , -245 , 1501946466.5675354
16467 , -109 , -245 , 1501946466.5693824
16467 , -109 , -245 , 1501946466.5712285
16467 , -109 , -245 , 1501946466.5730786
16467 , -109 , -245 , 1501946466.5749226
16467 , -109 , -245 , 1501946466.5767763
16467 , -109 , -245 , 1501946466.5786238
16467 , -109 , -245 , 1501946466.5804718
16467 , -109 , -245 , 1501946466.58232
16467 , -109 , -245 , 1501946466.5841963
16467 , -109 , -245 , 1501946466.5860445
16467 , -122 , -214 , 1501946466.5878923
16463 , -122 , -214 , 1501946466.5897388
16463 , -122 , -214 , 1501946466.5915847
16463 , -122 , -214 , 1501946466.5934365
16463 , -122 , -214 , 1501946466.595281
16463 , -122 , -214 , 1501946466.597126
16463 , -122 , -214 , 1501946466.598972
16463 , -122 , -214 , 1501946466.6008189
16463 , -122 , -214 , 1501946466.602666
16463 , -122 , -214 , 1501946466.6045134
16463 , -122 , -214 , 1501946466.6063585
16463 , -122 , -214 , 1501946466.608208
16463 , -122 , -214 , 1501946466.6100566
16463 , -122 , -214 , 1501946466.6119041
16463 , -122 , -214 , 1501946466.6137507
16463 , -122 , -214 , 1501946466.6155975
16463 , -122 , -214 , 1501946466.6174443
16463 , -122 , -214 , 1501946466.6192932
16463 , -122 , -214 , 1501946466.621139
16463 , -122 , -214 , 1501946466.6229858
16463 , -122 , -214 , 1501946466.6248577
16463 , -122 , -214 , 1501946466.6267042
16463 , -122 , -214 , 1501946466.6285505
16463 , -122 , -214 , 1501946466.6303966
16463 , -122 , -214 , 1501946466.6322408
16463 , -122 , -214 , 1501946466.6340883
16463 , -122 , -214 , 1501946466.635936
16463 , -122 , -214 , 1501946466.6385343
16463 , -122 , -214 , 1501946466.640384
16463 , -122 , -214 , 1501946466.642231
16463 , -122 , -214 , 1501946466.644086
16463 , -122 , -214 , 1501946466.6459312
16463 , -122 , -214 , 1501946466.6477773
16463 , -122 , -214 , 1501946466.649624
16463 , -122 , -214 , 1501946466.6514711
16463 , -122 , -214 , 1501946466.653323
16463 , -122 , -214 , 1501946466.6551673
16463 , -122 , -214 , 1501946466.6570125
16463 , -122 , -214 , 1501946466.658858
16463 , -122 , -214 , 1501946466.6607046
16463 , -122 , -214 , 1501946466.6625514
16463 , -148 , -259 , 1501946466.6643996
16469 , -148 , -259 , 1501946466.6662447
16469 , -148 , -259 , 1501946466.6680918
16469 , -148 , -259 , 1501946466.6699386
16469 , -148 , -259 , 1501946466.6717854
16469 , -148 , -259 , 1501946466.6736615
16469 , -148 , -259 , 1501946466.6755087
16469 , -148 , -259 , 1501946466.677355
16469 , -148 , -259 , 1501946466.6792018
16469 , -148 , -259 , 1501946466.681049
16469 , -148 , -259 , 1501946466.6829035
16469 , -148 , -259 , 1501946466.6847503
16469 , -148 , -259 , 1501946466.686598
16469 , -148 , -259 , 1501946466.6884449
16469 , -148 , -259 , 1501946466.6902907
16469 , -148 , -259 , 1501946466.692138
16469 , -148 , -259 , 1501946466.6939845
16469 , -148 , -259 , 1501946466.6958313
16469 , -148 , -259 , 1501946466.6976795
16469 , -148 , -259 , 1501946466.6995263
16469 , -148 , -259 , 1501946466.701374
16469 , -148 , -259 , 1501946466.7032235
16469 , -148 , -259 , 1501946466.7050674
16469 , -148 , -259 , 1501946466.7077641
16469 , -148 , -259 , 1501946466.7096353
16469 , -148 , -259 , 1501946466.7114866
16469 , -148 , -259 , 1501946466.713339
16469 , -148 , -259 , 1501946466.7151904
16469 , -148 , -259 , 1501946466.7170396
16469 , -148 , -259 , 1501946466.718887
16469 , -148 , -259 , 1501946466.7207367
16469 , -148 , -259 , 1501946466.722585
16469 , -148 , -259 , 1501946466.7244432
16469 , -148 , -259 , 1501946466.7262907
16469 , -148 , -259 , 1501946466.7281396
16469 , -148 , -259 , 1501946466.7299855
16469 , -148 , -259 , 1501946466.7318363
16469 , -148 , -259 , 1501946466.7336848
16469 , -148 , -259 , 1501946466.7355337
16469 , -148 , -259 , 1501946466.7373817
16469 , -148 , -259 , 1501946466.73923
16469 , -112 , -224 , 1501946466.7410762
16470 , -112 , -224 , 1501946466.7429233
16470 , -112 , -224 , 1501946466.744814
16470 , -112 , -224 , 1501946466.746661
16470 , -112 , -224 , 1501946466.748508
16470 , -112 , -224 , 1501946466.750353
16470 , -112 , -224 , 1501946466.752199
16470 , -112 , -224 , 1501946466.7540479
16470 , -112 , -224 , 1501946466.7559009
16470 , -112 , -224 , 1501946466.757746
16470 , -112 , -224 , 1501946466.7595928
16470 , -112 , -224 , 1501946466.7614434
16470 , -112 , -224 , 1501946466.7632942
16470 , -112 , -224 , 1501946466.765138
16470 , -112 , -224 , 1501946466.766982
16470 , -112 , -224 , 1501946466.7688296
16470 , -112 , -224 , 1501946466.7706766
16470 , -112 , -224 , 1501946466.7725244
16470 , -112 , -224 , 1501946466.7743719
16470 , -112 , -224 , 1501946466.7762198
16470 , -112 , -224 , 1501946466.7780707
16470 , -112 , -224 , 1501946466.7799187
16470 , -112 , -224 , 1501946466.7817662
16470 , -112 , -224 , 1501946466.7836382
16470 , -112 , -224 , 1501946466.7854857
16470 , -112 , -224 , 1501946466.7873368
16470 , -112 , -224 , 1501946466.7891846
16470 , -112 , -224 , 1501946466.7910318
16470 , -112 , -224 , 1501946466.792879
16470 , -112 , -224 , 1501946466.7947273
16470 , -112 , -224 , 1501946466.7965739
16470 , -112 , -224 , 1501946466.79922
16470 , -112 , -224 , 1501946466.8010716
16470 , -112 , -224 , 1501946466.8029206
16470 , -112 , -224 , 1501946466.8047955
16470 , -112 , -224 , 1501946466.806641
16470 , -112 , -224 , 1501946466.808486
16470 , -112 , -224 , 1501946466.8103328
16470 , -112 , -224 , 1501946466.812184
16470 , -112 , -224 , 1501946466.8140326
16470 , -112 , -224 , 1501946466.8158803
16460 , -131 , -237 , 1501946466.817725
16460 , -131 , -237 , 1501946466.8195708
16460 , -131 , -237 , 1501946466.8214183
16460 , -131 , -237 , 1501946466.8232687
16460 , -131 , -237 , 1501946466.8251123
16460 , -131 , -237 , 1501946466.8269603
16460 , -131 , -237 , 1501946466.8288088
16460 , -131 , -237 , 1501946466.8306549
16460 , -131 , -237 , 1501946466.8324997
16460 , -131 , -237 , 1501946466.834347
16460 , -131 , -237 , 1501946466.8361933
16460 , -131 , -237 , 1501946466.8380423
16460 , -131 , -237 , 1501946466.8398893
16460 , -131 , -237 , 1501946466.8417346
16460 , -131 , -237 , 1501946466.843607
16460 , -131 , -237 , 1501946466.8454547
16460 , -131 , -237 , 1501946466.847301
16460 , -131 , -237 , 1501946466.849197
16460 , -131 , -237 , 1501946466.8523383
16460 , -131 , -237 , 1501946466.8554492
