-16193 , -204 , 90 , 1502040268.8522217
-16200 , -187 , 110 , 1502040268.8654118
-16181 , -205 , 115 , 1502040268.8786154
-16168 , -194 , 100 , 1502040268.891807
-16188 , -211 , 116 , 1502040268.905
-16200 , -200 , 102 , 1502040268.9182389
-16194 , -203 , 103 , 1502040268.9314294
-16193 , -218 , 84 , 1502040268.9446242
-16182 , -197 , 66 , 1502040268.9578238
-16201 , -198 , 101 , 1502040268.9710202
-16194 , -200 , 96 , 1502040268.9842143
-16199 , -213 , 90 , 1502040268.9974692
-16182 , -199 , 113 , 1502040269.0106773
-16168 , -212 , 70 , 1502040269.023899
-16181 , -202 , 90 , 1502040269.0370972
-16188 , -193 , 88 , 1502040269.0502932
-16198 , -201 , 95 , 1502040269.063489
-16188 , -202 , 104 , 1502040269.0766795
-16187 , -210 , 103 , 1502040269.089877
-16189 , -226 , 95 , 1502040269.10307
-16177 , -211 , 94 , 1502040269.1163037
-16183 , -203 , 121 , 1502040269.1295419
-16195 , -190 , 106 , 1502040269.1427379
-16191 , -197 , 100 , 1502040269.1559303
-16195 , -209 , 120 , 1502040269.1691277
-16205 , -214 , 114 , 1502040269.1823208
-16184 , -195 , 127 , 1502040269.1955163
-16188 , -203 , 103 , 1502040269.2087166
-16173 , -198 , 96 , 1502040269.221905
-16198 , -215 , 109 , 1502040269.2351325
-16195 , -198 , 117 , 1502040269.2483444
-16185 , -221 , 110 , 1502040269.2615356
-16196 , -213 , 94 , 1502040269.274738
-16191 , -203 , 112 , 1502040269.2879305
-16182 , -210 , 94 , 1502040269.3011248
-16192 , -194 , 106 , 1502040269.3143609
-16204 , -202 , 98 , 1502040269.3275654
-16182 , -198 , 118 , 1502040269.340783
-16190 , -207 , 99 , 1502040269.3539789
-16198 , -192 , 120 , 1502040269.3672101
-16193 , -192 , 115 , 1502040269.380407
-16180 , -200 , 122 , 1502040269.3936043
-16176 , -204 , 112 , 1502040269.4067981
-16188 , -196 , 115 , 1502040269.4199903
-16190 , -201 , 99 , 1502040269.433184
-16201 , -203 , 101 , 1502040269.4464054
-16180 , -203 , 94 , 1502040269.4596016
-16189 , -191 , 124 , 1502040269.472789
-16211 , -209 , 107 , 1502040269.4859853
-16199 , -206 , 111 , 1502040269.499183
-16211 , -208 , 116 , 1502040269.5123727
-16199 , -193 , 120 , 1502040269.5255678
-16189 , -198 , 117 , 1502040269.5387714
-15775 , -72 , 217 , 1502040269.5519934
-16096 , -139 , 70 , 1502040269.5652378
-16184 , -191 , 66 , 1502040269.5784392
-16220 , -188 , 130 , 1502040269.5916297
-16198 , -178 , 182 , 1502040269.6048298
-16195 , -201 , 110 , 1502040269.6180248
-16180 , -211 , 78 , 1502040269.6312208
-16181 , -238 , -252 , 1502040269.6444166
-16195 , -197 , 76 , 1502040269.6576147
-16218 , -172 , 184 , 1502040269.6708105
-16238 , -167 , 218 , 1502040269.6840034
-16197 , -187 , 112 , 1502040269.6972454
-16160 , -254 , 16 , 1502040269.7104425
-16133 , -275 , -44 , 1502040269.7236328
-16155 , -215 , 85 , 1502040269.736832
-16213 , -184 , 277 , 1502040269.7500186
-16240 , -145 , 251 , 1502040269.7632494
-16214 , -209 , 145 , 1502040269.7764482
-15892 , -319 , -36 , 1502040269.7966127
-16206 , -125 , 73 , 1502040269.8098834
-16215 , -87 , 155 , 1502040269.8230808
-16249 , -425 , 225 , 1502040269.8363504
-16209 , -257 , 171 , 1502040269.8495457
-16179 , -219 , 76 , 1502040269.8627849
-16139 , -263 , 2 , 1502040269.8759837
-16161 , -217 , 10 , 1502040269.8891797
-16189 , -130 , 168 , 1502040269.9023764
-16228 , -125 , 180 , 1502040269.9155867
-16225 , -244 , 194 , 1502040269.928782
-16198 , -274 , 74 , 1502040269.9419754
-16169 , -230 , 29 , 1502040269.9552124
-16171 , -192 , 33 , 1502040269.968446
-16200 , -125 , 123 , 1502040269.981635
-16219 , -157 , 171 , 1502040269.994836
-16212 , -209 , 91 , 1502040270.0080233
-16186 , -181 , 70 , 1502040270.0212185
-16177 , -264 , 53 , 1502040270.034413
-16183 , -206 , 73 , 1502040270.0476086
-16186 , -178 , 82 , 1502040270.060799
-16199 , -146 , 132 , 1502040270.0740144
-16195 , -241 , 116 , 1502040270.0872495
-16185 , -256 , 110 , 1502040270.1004446
-16197 , -192 , 104 , 1502040270.113632
-16196 , -184 , 86 , 1502040270.1268303
-16192 , -180 , 97 , 1502040270.140022
-16200 , -181 , 118 , 1502040270.15322
-16198 , -184 , 137 , 1502040270.1664145
-16183 , -232 , 72 , 1502040270.1796389
-16174 , -243 , 89 , 1502040270.192836
-16181 , -216 , 82 , 1502040270.206028
-16195 , -180 , 79 , 1502040270.21923
-16183 , -180 , 123 , 1502040270.232418
-16213 , -219 , 114 , 1502040270.2456157
-16194 , -207 , 96 , 1502040270.2588172
-16178 , -225 , 91 , 1502040270.2720094
-16188 , -185 , 118 , 1502040270.285278
-16203 , -201 , 94 , 1502040270.2984793
-16185 , -183 , 108 , 1502040270.3116698
-16206 , -193 , 99 , 1502040270.3248675
-16198 , -199 , 107 , 1502040270.3380616
-16207 , -216 , 85 , 1502040270.3512526
-16189 , -205 , 86 , 1502040270.3644536
-16179 , -203 , 92 , 1502040270.3776472
-16191 , -190 , 74 , 1502040270.390873
-16185 , -196 , 99 , 1502040270.4040673
-16177 , -196 , 117 , 1502040270.417307
-16190 , -210 , 110 , 1502040270.4304967
-16178 , -206 , 88 , 1502040270.443696
-16177 , -193 , 114 , 1502040270.4568863
-16184 , -180 , 111 , 1502040270.4700801
-16194 , -184 , 100 , 1502040270.48327
-16187 , -209 , 104 , 1502040270.4964993
-16174 , -202 , 117 , 1502040270.5096989
-16175 , -211 , 90 , 1502040270.522895
-16179 , -194 , 85 , 1502040270.5360923
-16172 , -186 , 105 , 1502040270.5492814
-16186 , -198 , 97 , 1502040270.562485
-16199 , -185 , 94 , 1502040270.5756848
-16185 , -220 , 107 , 1502040270.588874
-16201 , -209 , 91 , 1502040270.602107
-16191 , -216 , 80 , 1502040270.6153536
-16189 , -209 , 115 , 1502040270.628549
-16194 , -193 , 106 , 1502040270.6417499
-16189 , -214 , 101 , 1502040270.654949
-16176 , -201 , 84 , 1502040270.6681604
-16187 , -220 , 100 , 1502040270.681361
-16189 , -198 , 119 , 1502040270.6945574
-16184 , -208 , 89 , 1502040270.7077734
-16158 , -203 , 95 , 1502040270.7209773
-16197 , -193 , 86 , 1502040270.7341716
-16188 , -214 , 84 , 1502040270.7473712
-16184 , -200 , 91 , 1502040270.7605731
-16201 , -179 , 106 , 1502040270.7737586
-16194 , -185 , 107 , 1502040270.7869544
-16184 , -211 , 110 , 1502040270.8001456
-16190 , -216 , 105 , 1502040270.81337
-16200 , -195 , 105 , 1502040270.82657
-16210 , -192 , 116 , 1502040270.8397624
-16184 , -192 , 123 , 1502040270.8529577
-16182 , -198 , 118 , 1502040270.8661494
-16195 , -194 , 99 , 1502040270.8808064
-16196 , -194 , 94 , 1502040270.8940423
-16192 , -206 , 111 , 1502040270.907312
-16184 , -189 , 109 , 1502040270.9205534
-16186 , -212 , 99 , 1502040270.935363
-16200 , -204 , 100 , 1502040270.9485767
-16203 , -190 , 91 , 1502040270.961779
-16193 , -205 , 103 , 1502040270.9749858
-16204 , -189 , 103 , 1502040270.988179
-16180 , -195 , 113 , 1502040271.001379
-16185 , -198 , 103 , 1502040271.0145814
-16194 , -205 , 100 , 1502040271.0278254
-16185 , -206 , 101 , 1502040271.041022
-16194 , -212 , 112 , 1502040271.054223
-16199 , -200 , 102 , 1502040271.0674644
-16191 , -216 , 105 , 1502040271.080666
-16195 , -196 , 122 , 1502040271.0938628
-16208 , -201 , 98 , 1502040271.1070614
-16177 , -201 , 92 , 1502040271.1202548
-16186 , -204 , 108 , 1502040271.1334803
-16184 , -200 , 120 , 1502040271.1466858
-16196 , -208 , 115 , 1502040271.1598732
-16187 , -202 , 97 , 1502040271.1730697
-16187 , -205 , 100 , 1502040271.1863194
-16201 , -199 , 98 , 1502040271.199516
-16200 , -195 , 106 , 1502040271.2127054
-16201 , -201 , 103 , 1502040271.2259018
-16181 , -202 , 105 , 1502040271.2391253
-16196 , -213 , 104 , 1502040271.252322
-16184 , -195 , 94 , 1502040271.2655163
-16194 , -199 , 104 , 1502040271.2787168
-16183 , -184 , 102 , 1502040271.291906
-16195 , -202 , 113 , 1502040271.3051043
-16198 , -196 , 103 , 1502040271.3183162
-16204 , -196 , 103 , 1502040271.3315065
-16191 , -212 , 102 , 1502040271.344732
-16201 , -207 , 102 , 1502040271.3579302
-16204 , -200 , 99 , 1502040271.3711247
-16189 , -212 , 88 , 1502040271.3843672
-16194 , -197 , 90 , 1502040271.39757
-16196 , -217 , 100 , 1502040271.4107628
-16190 , -203 , 90 , 1502040271.423959
-16181 , -211 , 99 , 1502040271.4371505
-16170 , -207 , 133 , 1502040271.4503844
-16213 , -210 , 111 , 1502040271.4635797
-16204 , -201 , 124 , 1502040271.476772
-16252 , -226 , 127 , 1502040271.4899714
-16146 , -101 , 83 , 1502040271.5031586
-16109 , -198 , 39 , 1502040271.5163999
-16233 , -229 , 99 , 1502040271.5296068
-16236 , -174 , 157 , 1502040271.542801
-16196 , -192 , 168 , 1502040271.5560205
-16188 , -185 , 107 , 1502040271.5692236
-16145 , -225 , 42 , 1502040271.5824158
-16179 , -232 , 50 , 1502040271.5956109
-16219 , -182 , 147 , 1502040271.6088107
-16234 , -215 , 256 , 1502040271.6220055
-16209 , -202 , 184 , 1502040271.6352482
-16199 , -169 , 76 , 1502040271.6484504
-16166 , -265 , -53 , 1502040271.661645
-16167 , -232 , 29 , 1502040271.674846
-16189 , -192 , 167 , 1502040271.6880364
-16233 , -156 , 190 , 1502040271.7012305
-16208 , -210 , 189 , 1502040271.7144396
-16205 , -178 , 123 , 1502040271.7276335
-16184 , -122 , 73 , 1502040271.7408285
-16157 , -130 , 26 , 1502040271.7540193
-16182 , -208 , 84 , 1502040271.7672837
-16214 , -300 , 134 , 1502040271.7804825
-16193 , -294 , 142 , 1502040271.793678
-16197 , -216 , 131 , 1502040271.8068702
-16184 , -153 , 77 , 1502040271.8200777
-16182 , -92 , 82 , 1502040271.8332675
-16196 , -96 , 93 , 1502040271.846466
-16184 , -218 , 118 , 1502040271.8596587
-16188 , -317 , 103 , 1502040271.8728766
-16193 , -280 , 87 , 1502040271.886078
-16197 , -133 , 113 , 1502040271.899268
-16178 , -99 , 91 , 1502040271.912467
-16187 , -117 , 78 , 1502040271.92566
-16186 , -307 , 110 , 1502040271.938861
-16197 , -305 , 129 , 1502040271.9520597
-16193 , -275 , 136 , 1502040271.9653025
-16186 , -153 , 116 , 1502040271.9785302
-16188 , -112 , 76 , 1502040271.9917254
-16176 , -154 , 47 , 1502040272.0049253
-16167 , -228 , 76 , 1502040272.018123
-16204 , -293 , 131 , 1502040272.0313158
-16200 , -251 , 136 , 1502040272.0445051
-16189 , -204 , 128 , 1502040272.0577044
-16186 , -137 , 81 , 1502040272.0723727
-16169 , -160 , 79 , 1502040272.0856185
-16174 , -202 , 107 , 1502040272.0988245
-16206 , -262 , 136 , 1502040272.112016
-16207 , -245 , 131 , 1502040272.1252508
-16207 , -175 , 85 , 1502040272.1384528
-16186 , -139 , 71 , 1502040272.1516366
-16178 , -165 , 80 , 1502040272.164841
-16198 , -225 , 88 , 1502040272.1780353
-16181 , -251 , 126 , 1502040272.1912537
-16195 , -238 , 125 , 1502040272.2044482
-16194 , -190 , 94 , 1502040272.217639
-16184 , -170 , 87 , 1502040272.2308283
-16211 , -170 , 106 , 1502040272.2440302
-16194 , -202 , 98 , 1502040272.2572777
-16201 , -221 , 148 , 1502040272.2704692
-16195 , -229 , 130 , 1502040272.2836626
-16217 , -215 , 116 , 1502040272.2968545
-16196 , -169 , 91 , 1502040272.3100488
-16184 , -169 , 87 , 1502040272.3232405
-16185 , -192 , 88 , 1502040272.3364363
-16196 , -232 , 124 , 1502040272.3496277
-16197 , -227 , 125 , 1502040272.3628283
-16187 , -229 , 110 , 1502040272.3760297
-16197 , -187 , 103 , 1502040272.3892262
-16181 , -174 , 86 , 1502040272.4024572
-16196 , -196 , 114 , 1502040272.4156644
-16185 , -213 , 105 , 1502040272.4288547
-16209 , -226 , 118 , 1502040272.4420571
-16187 , -202 , 115 , 1502040272.4552932
-16190 , -204 , 108 , 1502040272.4684846
-16181 , -183 , 104 , 1502040272.4816859
-16191 , -201 , 108 , 1502040272.4948812
-16187 , -198 , 114 , 1502040272.5080986
-16204 , -223 , 129 , 1502040272.521297
-16197 , -219 , 111 , 1502040272.5344884
-16206 , -209 , 105 , 1502040272.5476823
-16197 , -184 , 104 , 1502040272.5608768
-16205 , -178 , 113 , 1502040272.5740693
-16194 , -210 , 113 , 1502040272.5873122
-16196 , -210 , 119 , 1502040272.600507
-16203 , -200 , 92 , 1502040272.6137292
-16182 , -217 , 90 , 1502040272.626923
-16196 , -209 , 108 , 1502040272.6401203
-16199 , -193 , 117 , 1502040272.6533196
-16200 , -193 , 85 , 1502040272.6665103
-16200 , -200 , 97 , 1502040272.6797087
-16174 , -215 , 103 , 1502040272.6929
-16192 , -204 , 104 , 1502040272.7060974
-16188 , -198 , 89 , 1502040272.7193265
-16188 , -199 , 108 , 1502040272.732516
-16188 , -198 , 121 , 1502040272.7457137
-16189 , -227 , 97 , 1502040272.758915
-16200 , -212 , 95 , 1502040272.7721035
-16210 , -200 , 79 , 1502040272.7853465
-16191 , -194 , 92 , 1502040272.798547
-16211 , -189 , 99 , 1502040272.8117356
-16191 , -200 , 93 , 1502040272.8249617
-16190 , -210 , 81 , 1502040272.838174
-16197 , -207 , 87 , 1502040272.8513632
-16206 , -206 , 107 , 1502040272.8645592
-16181 , -191 , 85 , 1502040272.877752
-16181 , -195 , 106 , 1502040272.8909526
-16185 , -197 , 119 , 1502040272.9041436
-16207 , -216 , 94 , 1502040272.9173453
-16186 , -203 , 110 , 1502040272.9305766
-16201 , -197 , 102 , 1502040272.9437697
-16178 , -197 , 92 , 1502040272.956967
-16199 , -195 , 77 , 1502040272.9701707
-16192 , -207 , 100 , 1502040272.983362
-16184 , -209 , 103 , 1502040272.9965565
-16183 , -207 , 114 , 1502040273.0097544
-16184 , -208 , 102 , 1502040273.0229495
-16190 , -218 , 94 , 1502040273.0362177
-16187 , -221 , 86 , 1502040273.0494153
-16191 , -212 , 89 , 1502040273.062602
-16179 , -201 , 97 , 1502040273.0757973
-16161 , -200 , 100 , 1502040273.0889957
-16179 , -203 , 94 , 1502040273.1021903
-16201 , -181 , 110 , 1502040273.1153817
-16181 , -217 , 110 , 1502040273.1285815
-16198 , -196 , 97 , 1502040273.1418042
-16190 , -192 , 103 , 1502040273.1549947
-16182 , -184 , 93 , 1502040273.1681979
-16184 , -208 , 118 , 1502040273.181386
-16190 , -231 , 108 , 1502040273.1945875
-16200 , -194 , 86 , 1502040273.2093022
-16182 , -191 , 116 , 1502040273.2225072
-16189 , -191 , 106 , 1502040273.235704
-16208 , -202 , 111 , 1502040273.2489412
-16189 , -202 , 113 , 1502040273.2621324
-16191 , -212 , 105 , 1502040273.275373
-16200 , -210 , 102 , 1502040273.288574
-16190 , -209 , 89 , 1502040273.3017604
-16197 , -186 , 97 , 1502040273.3149598
-16195 , -198 , 100 , 1502040273.3281565
-16196 , -205 , 105 , 1502040273.3413453
-16196 , -210 , 111 , 1502040273.354579
-16202 , -210 , 94 , 1502040273.367775
-16212 , -204 , 123 , 1502040273.3809633
-16198 , -181 , 102 , 1502040273.3941572
-16190 , -202 , 114 , 1502040273.4073496
-16181 , -193 , 116 , 1502040273.420543
-16196 , -211 , 109 , 1502040273.433731
-16190 , -215 , 103 , 1502040273.4469285
-16191 , -191 , 102 , 1502040273.4601464
-16193 , -194 , 115 , 1502040273.4733438
-16197 , -197 , 98 , 1502040273.486542
-16180 , -207 , 117 , 1502040273.499731
-16179 , -203 , 103 , 1502040273.512922
-16183 , -212 , 113 , 1502040273.5261114
-16198 , -210 , 99 , 1502040273.5393116
-16144 , -230 , 21 , 1502040273.5525024
-16239 , -201 , 48 , 1502040273.5657244
-16199 , -180 , 155 , 1502040273.5802581
-16156 , -203 , 155 , 1502040273.5934715
-16217 , -194 , 141 , 1502040273.6066706
